"SubjectID","Angle","Base","Feature","SizeDirection","Manipulation","ExpectedAns","ResponseTime(ms)","GivenAnswer","Correct"
257,"36","1","angle","increase","angle","smaller","19015","bigger",0
257,"36","1","angle","increase","distance","same","18350","bigger",0
257,"36","1","angle","decrease","distance","same","5983","smaller",0
257,"36","1","angle","decrease","angle","bigger","14467","smaller",0
258,"36","1","angle","decrease","distance","same","15974","bigger",0
258,"36","1","angle","increase","distance","same","8815","smaller",0
258,"36","1","vertex","increase","angle","upward","14637","upward",1
258,"36","1","vertex","decrease","angle","downward","6606","downward",1
258,"36","1","angle","increase","angle","smaller","9111","smaller",1
258,"36","1","angle","decrease","angle","bigger","8255","bigger",1
258,"36","1","vertex","increase","distance","upward","9846","downward",0
258,"36","1","vertex","decrease","distance","downward","7662","upward",0
259,"36","1","vertex","increase","distance","upward","12429","downward",0
259,"36","1","angle","increase","angle","smaller","4739","smaller",1
259,"36","1","vertex","decrease","distance","downward","8591","downward",1
259,"36","1","angle","decrease","angle","bigger","3646","bigger",1
259,"36","1","angle","increase","distance","same","2246","same",1
259,"36","1","angle","decrease","distance","same","2272","smaller",0
259,"36","1","vertex","decrease","angle","downward","2044","downward",1
259,"36","1","vertex","increase","angle","upward","37286","stayPlace",0
260,"36","1","angle","increase","angle","smaller","20853","smaller",1
260,"36","1","angle","decrease","distance","same","19678","bigger",0
260,"36","1","angle","decrease","angle","bigger","12352","bigger",1
260,"36","1","vertex","decrease","distance","downward","16396","downward",1
260,"36","1","angle","increase","distance","same","15174","smaller",0
260,"36","1","vertex","increase","angle","upward","10442","upward",1
260,"36","1","vertex","decrease","angle","downward","7112","downward",1
260,"36","1","vertex","increase","distance","upward","12050","upward",1
261,"36","1","angle","increase","angle","smaller","13190","bigger",0
261,"36","1","angle","increase","distance","same","7910","same",1
261,"36","1","angle","decrease","angle","bigger","3879","smaller",0
261,"36","1","vertex","increase","angle","upward","11278","upward",1
261,"36","1","angle","decrease","distance","same","4911","smaller",0
261,"36","1","vertex","decrease","distance","downward","11760","downward",1
261,"36","1","vertex","decrease","angle","downward","4822","downward",1
261,"36","1","vertex","increase","distance","upward","6025","stayPlace",0
262,"36","1","angle","decrease","angle","bigger","37801","bigger",1
262,"36","1","vertex","decrease","angle","downward","15763","downward",1
262,"36","1","angle","increase","angle","smaller","20630","smaller",1
262,"36","1","vertex","increase","distance","upward","27744","upward",1
262,"36","1","vertex","decrease","distance","downward","28391","downward",1
262,"36","1","angle","decrease","distance","same","22145","same",1
262,"36","1","angle","increase","distance","same","17857","same",1
262,"36","1","vertex","increase","angle","upward","26422","upward",1
263,"36","1","vertex","increase","angle","upward","32980","upward",1
263,"36","1","angle","decrease","distance","same","19266","bigger",0
263,"36","1","vertex","decrease","distance","downward","30971","downward",1
263,"36","1","vertex","increase","distance","upward","16001","upward",1
263,"36","1","angle","decrease","angle","bigger","23277","bigger",1
263,"36","1","vertex","decrease","angle","downward","18977","downward",1
263,"36","1","angle","increase","angle","smaller","12647","smaller",1
263,"36","1","angle","increase","distance","same","13022","bigger",0
264,"36","1","vertex","increase","distance","upward","94162","stayPlace",0
264,"36","1","vertex","decrease","angle","downward","15771","downward",1
264,"36","1","angle","decrease","angle","bigger","10957","same",0
264,"36","1","angle","increase","distance","same","15796","bigger",0
264,"36","1","vertex","decrease","distance","downward","16448","stayPlace",0
264,"36","1","angle","increase","angle","smaller","31972","bigger",0
264,"36","1","vertex","increase","angle","upward","12288","stayPlace",0
264,"36","1","angle","decrease","distance","same","10313","smaller",0
265,"36","1","vertex","decrease","distance","downward","27442","upward",0
265,"36","1","angle","decrease","distance","same","21553","same",1
265,"36","1","vertex","increase","angle","upward","39356","stayPlace",0
265,"36","1","angle","decrease","angle","bigger","23496","bigger",1
265,"36","1","angle","increase","angle","smaller","25873","smaller",1
265,"36","1","vertex","decrease","angle","downward","23826","downward",1
265,"36","1","vertex","increase","distance","upward","7422","upward",1
265,"36","1","angle","increase","distance","same","12347","same",1
266,"36","1","angle","decrease","distance","same","52783","smaller",0
266,"36","1","angle","increase","angle","smaller","52938","bigger",0
266,"36","1","angle","increase","distance","same","22971","same",1
266,"36","1","vertex","decrease","distance","downward","24354","downward",1
266,"36","1","vertex","decrease","angle","downward","19186","downward",1
266,"36","1","vertex","increase","angle","upward","19215","upward",1
266,"36","1","angle","decrease","angle","bigger","19520","smaller",0
266,"36","1","vertex","increase","distance","upward","14454","stayPlace",0
267,"36","1","angle","decrease","angle","bigger","16710","smaller",0
267,"36","1","angle","increase","angle","smaller","12427","bigger",0
267,"36","1","angle","increase","distance","same","8843","same",1
267,"36","1","angle","decrease","distance","same","7444","same",1
267,"36","1","vertex","decrease","angle","downward","13518","downward",1
267,"36","1","vertex","increase","distance","upward","6302","stayPlace",0
267,"36","1","vertex","decrease","distance","downward","5224","stayPlace",0
267,"36","1","vertex","increase","angle","upward","15708","upward",1
268,"36","1","vertex","increase","angle","upward","13720","downward",0
268,"36","1","vertex","decrease","angle","downward","3790","downward",1
268,"36","1","angle","decrease","distance","same","9863","smaller",0
268,"36","1","angle","increase","distance","same","2675","same",1
268,"36","1","vertex","decrease","distance","downward","3812","downward",1
268,"36","1","angle","increase","angle","smaller","2458","bigger",0
268,"36","1","vertex","increase","distance","upward","3629","downward",0
268,"36","1","angle","decrease","angle","bigger","11493","smaller",0
269,"36","1","vertex","increase","angle","upward","20637","upward",1
269,"36","1","angle","increase","distance","same","15701","bigger",0
269,"36","1","angle","decrease","distance","same","25546","same",1
269,"36","1","vertex","increase","distance","upward","14894","upward",1
269,"36","1","vertex","decrease","angle","downward","11601","downward",1
269,"36","1","angle","increase","angle","smaller","34522","smaller",1
269,"36","1","angle","decrease","angle","bigger","15175","same",0
269,"36","1","vertex","decrease","distance","downward","14633","downward",1
270,"36","1","angle","increase","distance","same","11346","bigger",0
270,"36","1","vertex","decrease","angle","downward","19829","downward",1
270,"36","1","angle","increase","angle","smaller","7659","smaller",1
270,"36","1","angle","decrease","angle","bigger","5792","bigger",1
270,"36","1","vertex","increase","distance","upward","23948","downward",0
270,"36","1","angle","decrease","distance","same","5937","smaller",0
270,"36","1","vertex","decrease","distance","downward","8761","upward",0
270,"36","1","vertex","increase","angle","upward","10278","upward",1
271,"36","1","angle","decrease","distance","same","22209","smaller",0
271,"36","1","vertex","increase","distance","upward","14969","stayPlace",0
271,"36","1","vertex","decrease","angle","downward","10882","stayPlace",0
271,"36","1","angle","increase","distance","same","12681","bigger",0
271,"36","1","angle","increase","angle","smaller","11766","same",0
271,"36","1","angle","decrease","angle","bigger","6560","smaller",0
271,"36","1","vertex","increase","angle","upward","15377","upward",1
271,"36","1","vertex","decrease","distance","downward","13226","upward",0
272,"36","1","angle","increase","distance","same","33871","smaller",0
272,"36","1","angle","decrease","distance","same","8245","bigger",0
272,"36","1","vertex","decrease","distance","downward","26007","downward",1
272,"36","1","vertex","increase","distance","upward","3280","upward",1
272,"36","1","angle","decrease","angle","bigger","22023","bigger",1
272,"36","1","angle","increase","angle","smaller","1658","smaller",1
272,"36","1","vertex","increase","angle","upward","22018","upward",1
272,"36","1","vertex","decrease","angle","downward","2598","downward",1
273,"36","1","angle","increase","distance","same","11783","bigger",0
273,"36","1","vertex","increase","angle","upward","11679","downward",0
273,"36","1","vertex","decrease","distance","downward","5196","upward",0
273,"36","1","vertex","increase","distance","upward","4331","upward",1
273,"36","1","angle","decrease","angle","bigger","14631","bigger",1
273,"36","1","angle","decrease","distance","same","7030","same",1
273,"36","1","angle","increase","angle","smaller","5881","bigger",0
273,"36","1","vertex","decrease","angle","downward","7424","upward",0
274,"36","1","angle","decrease","distance","same","20971","smaller",0
274,"36","1","angle","increase","distance","same","14661","smaller",0
274,"36","1","vertex","decrease","distance","downward","13110","downward",1
274,"36","1","angle","increase","angle","smaller","8054","bigger",0
274,"36","1","angle","decrease","angle","bigger","8574","smaller",0
274,"36","1","vertex","increase","distance","upward","5534","upward",1
274,"36","1","vertex","decrease","angle","downward","7510","downward",1
274,"36","1","vertex","increase","angle","upward","6190","upward",1
275,"36","1","vertex","decrease","distance","downward","26922","downward",1
275,"36","1","vertex","increase","angle","upward","3808","upward",1
275,"36","1","vertex","decrease","angle","downward","6942","downward",1
275,"36","1","angle","decrease","angle","bigger","16725","bigger",1
275,"36","1","angle","decrease","distance","same","11616","smaller",0
275,"36","1","angle","increase","angle","smaller","13103","smaller",1
275,"36","1","vertex","increase","distance","upward","12211","upward",1
275,"36","1","angle","increase","distance","same","11865","bigger",0
276,"36","1","angle","increase","distance","same","14151","smaller",0
276,"36","1","angle","decrease","distance","same","7505","smaller",0
276,"36","1","vertex","decrease","distance","downward","13451","stayPlace",0
276,"36","1","vertex","increase","angle","upward","9477","upward",1
276,"36","1","angle","decrease","angle","bigger","13471","bigger",1
